2025-02-09 10:56:41,736 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:44,444 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:44,451 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:56:44,451 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:56:45,454 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:56:45,461 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:56:45,461 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:57:09,152 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:57:09,157 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:57:09,158 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:57:09,939 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:57:11,005 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:57:11,005 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:57:33,863 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:57:33,872 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:57:33,872 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:57:42,002 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:57:42,006 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:57:42,006 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:57:45,295 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:57:45,338 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:57:45,338 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:58:15,951 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:58:15,955 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:58:15,955 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:58:16,501 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:58:16,508 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:58:16,508 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:58:38,920 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:58:38,944 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:58:38,944 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:58:47,187 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:58:47,218 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:58:47,218 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:58:51,065 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:58:51,070 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:58:51,070 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:58:53,928 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:58:53,933 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:58:53,933 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:59:19,339 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:59:19,391 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:59:19,392 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:59:41,239 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:59:41,241 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:59:41,241 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:59:41,259 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:59:41,273 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:59:41,273 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:59:41,877 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:59:41,883 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:59:41,890 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:59:46,372 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:59:46,373 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:59:46,373 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 10:59:46,390 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 10:59:46,395 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 10:59:46,395 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:02,316 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:02,406 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-09 11:00:02,406 INFO    MainThread:5448 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-09 11:00:22,164 INFO    MainThread:5448 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-09 11:00:22,173 INFO    MainThread:5448 [jupyter.py:save_ipynb():386] not saving jupyter notebook
